Time,NO,PM10,PM2.5,AQI
7/23/2020 8:00,10.42,1.78,1.12,5
7/23/2020 9:00,8.39,2.08,1.04,4
7/23/2020 10:00,8.19,2.7,1.13,5
7/23/2020 11:00,6.15,2.62,1.11,5
7/23/2020 12:00,4.75,4.22,1.31,5
7/23/2020 13:00,4.17,4.12,2.08,9
7/23/2020 14:00,4.45,4.44,2.62,11
7/23/2020 15:00,4.22,3.32,1.89,8
7/23/2020 16:00,4.93,4.03,2.36,10
7/23/2020 17:00,6.23,5.63,2.51,10
7/23/2020 18:00,5.67,4.46,2.1,9
7/23/2020 19:00,5.76,3.82,1.89,8
7/23/2020 20:00,10.03,4.09,2.19,9
7/23/2020 21:00,7.07,4.03,2.65,11
7/23/2020 22:00,9.78,5.26,2.88,12
7/23/2020 23:00,11.2,4.6,3.14,13
7/24/2020 0:00,8.44,4.67,2.99,12
7/24/2020 1:00,8.05,4,2.46,10
7/24/2020 2:00,6.48,3.6,2.33,10
7/24/2020 3:00,2.93,3.97,2.05,9
7/24/2020 4:00,9.46,4.85,2.61,11
7/24/2020 5:00,9.79,4.71,2.65,11
7/24/2020 6:00,13.12,6.1,2.85,12
7/24/2020 7:00,16.18,6.84,3.37,14
7/24/2020 8:00,16.13,6.99,3.69,15
7/24/2020 9:00,13.07,7,3.12,13
7/24/2020 10:00,10.97,7.14,3.16,13
7/24/2020 11:00,9.12,7.71,3.96,16
7/24/2020 12:00,10.19,8.28,4.29,18
7/24/2020 13:00,3.69,7.51,3.39,14
7/24/2020 14:00,4.1,8,3.3,14
7/24/2020 15:00,7.36,9.53,3.68,15
7/24/2020 16:00,8.54,7.19,3.05,13
7/24/2020 17:00,13.28,6.75,2.32,10
7/24/2020 18:00,9.03,3.37,0.97,4
7/24/2020 19:00,7.7,6.28,1.61,7
7/24/2020 20:00,5.62,2.55,1.3,5
7/24/2020 21:00,5.2,4.15,2.16,9
7/24/2020 22:00,4.42,6.8,3.72,16
7/24/2020 23:00,3.2,7.61,5.54,23
7/25/2020 0:00,2.02,8.15,5.7,24
7/25/2020 1:00,1.58,9.11,6.4,27
7/25/2020 2:00,1.03,5.85,3.84,16
7/25/2020 3:00,0.68,4.36,2.74,11
7/25/2020 4:00,2.44,3.42,1.88,8
7/25/2020 5:00,5.49,3.77,1.76,7
7/25/2020 6:00,5.51,3.64,1.86,8
7/25/2020 7:00,4.06,4.3,2.06,9
7/25/2020 8:00,1.74,4.12,1.68,7
7/25/2020 9:00,1.73,2.61,1.16,5
7/25/2020 10:00,1.52,2.26,0.93,4
7/25/2020 11:00,3.33,1.91,0.91,4
7/25/2020 12:00,3.92,2.63,1.11,5
7/25/2020 13:00,3.18,3.03,1.51,6
7/25/2020 14:00,3.48,3.62,2.01,8
7/25/2020 15:00,3.31,3.83,2.09,9
7/25/2020 16:00,4.3,5.13,2.62,11
7/25/2020 17:00,4.05,7.84,3.37,14
7/25/2020 18:00,10.25,4.25,2.66,11
7/25/2020 19:00,6.04,3.01,1.63,7
7/25/2020 20:00,4.09,2.95,1.74,7
7/25/2020 21:00,4.85,3.71,2.14,9
7/25/2020 22:00,8.95,5.52,2.57,11
7/25/2020 23:00,3.64,6.67,3.26,14
7/26/2020 0:00,2.86,7.79,3.4,14
7/26/2020 1:00,3.07,7.71,3.43,14
7/26/2020 2:00,2.83,7.21,3.11,13
7/26/2020 3:00,0.56,6.72,2.94,12
7/26/2020 4:00,0.29,4.82,2.52,10
7/26/2020 5:00,0.29,4.85,2.36,10
7/26/2020 6:00,0.21,6.09,2.61,11
7/26/2020 7:00,0.27,6.11,2.76,12
7/26/2020 8:00,0.47,5.11,2.34,10
7/26/2020 9:00,0.54,4.64,2.04,8
7/26/2020 10:00,0.7,4.07,1.9,8
7/26/2020 11:00,1.21,3.75,1.76,7
7/26/2020 12:00,1.46,3.63,1.62,7
7/26/2020 13:00,2.45,2.62,1.27,5
7/26/2020 14:00,4.96,3.12,1.72,7
7/26/2020 15:00,1.89,4.19,2.27,9
7/26/2020 16:00,1.99,4.3,2.27,9
7/26/2020 17:00,2.66,4.96,2.63,11
7/26/2020 18:00,4.48,5.58,3.09,13
7/26/2020 19:00,4.04,5.57,2.74,11
7/26/2020 20:00,4.37,4.55,2.89,12
7/26/2020 21:00,4.18,2.89,1.74,7
7/26/2020 22:00,5.83,3.69,2.53,11
7/26/2020 23:00,3.86,3.55,2.13,9
7/27/2020 0:00,3.6,4.28,2.43,10
7/27/2020 1:00,1.88,4.2,2.29,10
7/27/2020 2:00,2.81,5.26,3.2,13
7/27/2020 3:00,2.01,3.31,1.95,8
7/27/2020 4:00,2.88,2.75,1.68,7
7/27/2020 5:00,1.64,2.39,1.55,6
7/27/2020 6:00,3.4,2.7,1.49,6
7/27/2020 7:00,4,1.58,0.68,3
7/27/2020 8:00,15.44,2.83,1.32,6
7/27/2020 9:00,14.23,3.78,0.8,3
7/27/2020 10:00,5.95,2.35,0.64,3
7/27/2020 11:00,2.6,2.09,0.92,4
7/27/2020 12:00,2.8,2.5,1.07,4
7/27/2020 13:00,3.16,4.09,1.03,4
7/27/2020 14:00,4.16,4.03,1.03,4
7/27/2020 15:00,4.38,6.01,1.76,7
7/27/2020 16:00,4.16,7.31,2.15,9
7/27/2020 17:00,4.29,5.61,1.95,8
7/27/2020 18:00,4.04,5.53,2.21,9
7/27/2020 19:00,3.26,5.62,2.66,11
7/27/2020 20:00,5.8,5.9,2.78,12
7/27/2020 21:00,4.62,4.27,2.46,10
7/27/2020 22:00,4.33,4.09,2.44,10
7/27/2020 23:00,4.87,5.72,3.17,13
7/28/2020 0:00,1.98,6.86,3.46,14
7/28/2020 1:00,4.78,9.38,5.04,21
7/28/2020 2:00,7.91,7.41,3.54,15
7/28/2020 3:00,9.58,8.46,3.8,16
7/28/2020 4:00,0.54,5.25,2.61,11
7/28/2020 5:00,0.47,6.04,2.54,11
7/28/2020 6:00,1.52,7.89,3.09,13
7/28/2020 7:00,4.96,7.98,3.19,13
7/28/2020 8:00,7.13,7.41,3.09,13
7/28/2020 9:00,5,6.34,2.87,12
7/28/2020 10:00,4.02,7.57,3.05,13
7/28/2020 11:00,4.11,6.38,2.55,11
7/28/2020 12:00,3.82,5.31,2.2,9
7/28/2020 13:00,3.86,5.45,1.89,8
7/28/2020 14:00,3.9,13.9,3.69,15
7/28/2020 15:00,3.59,12.09,3.09,13
7/28/2020 16:00,3.79,5.79,2.11,9
7/28/2020 17:00,5.03,4.63,1.74,7
7/28/2020 18:00,5.52,3.49,1.47,6
7/28/2020 19:00,7.67,3.22,1.68,7
7/28/2020 20:00,6.07,3.92,2.17,9
7/28/2020 21:00,6.39,4.22,2.21,9
7/28/2020 22:00,8.33,5,2.23,9
7/28/2020 23:00,7.29,4.88,2.46,10
7/29/2020 0:00,5.29,5.85,2.48,10
7/29/2020 1:00,3.39,5.55,2.97,12
7/29/2020 2:00,3.62,5.34,2.5,10
7/29/2020 3:00,5.79,5.67,2.85,12
7/29/2020 4:00,3.45,5.42,2.67,11
7/29/2020 5:00,1.99,5.46,2.44,10
7/29/2020 6:00,8.12,5.23,2.41,10
7/29/2020 7:00,14.03,5.03,2.27,9
7/29/2020 8:00,13.12,5.25,2.27,9
7/29/2020 9:00,6.46,5.16,1.87,8
7/29/2020 10:00,4.5,3.56,1.71,7
7/29/2020 11:00,6.06,4.19,1.98,8
7/29/2020 12:00,6.61,9.39,3.13,13
7/29/2020 13:00,5.71,6.63,2.4,10
7/29/2020 14:00,8.4,6.35,2.71,11
7/29/2020 15:00,5.74,6.81,2.83,12
7/29/2020 16:00,5.21,7.7,2.63,11
7/29/2020 17:00,8.1,7.99,2.34,10
7/29/2020 18:00,7.57,3.44,1.4,6
7/29/2020 19:00,7.8,3.57,1.7,7
7/29/2020 20:00,11.16,3.4,1.82,8
7/29/2020 21:00,6.6,2.87,1.77,7
7/29/2020 22:00,9.93,4.08,2.63,11
7/29/2020 23:00,3.61,2.26,1,4
7/30/2020 0:00,1.71,1.99,1.16,5
7/30/2020 1:00,4.71,2.77,1.73,7
7/30/2020 2:00,3.43,3.48,1.03,4
7/30/2020 3:00,1.51,1.46,0.76,3
7/30/2020 4:00,2.84,1.84,0.84,4
7/30/2020 5:00,1.18,3.34,2.01,8
7/30/2020 6:00,1.79,5.26,3.24,14
7/30/2020 7:00,10.49,5.92,2.57,11
7/30/2020 8:00,13.37,7.3,3.58,15
7/30/2020 9:00,11.99,8.05,3.98,17
7/30/2020 10:00,7.08,6.81,3.63,15
7/30/2020 11:00,9.5,9.38,4.11,17
7/30/2020 12:00,8.51,10.07,4.69,20
7/30/2020 13:00,4.93,8.11,4.71,20
7/30/2020 14:00,6.04,8.61,4.53,19
7/30/2020 15:00,8.46,8.65,4.28,18
7/30/2020 16:00,12.71,9.15,4.29,18
7/30/2020 17:00,12.89,12.52,5.82,24
7/30/2020 18:00,9.87,8.48,3.68,15
7/30/2020 19:00,7.22,7.09,3.48,15
7/30/2020 20:00,6.55,7.14,3.47,14
7/30/2020 21:00,4.29,6.02,3.02,13
7/30/2020 22:00,8.63,8.15,4.31,18
7/30/2020 23:00,8.14,11.86,5.48,23
7/31/2020 0:00,3.91,10.95,4.56,19
7/31/2020 1:00,3.15,11.4,5.91,25
7/31/2020 2:00,4.09,10.12,5.05,21
7/31/2020 3:00,3.89,10.34,4.36,18
7/31/2020 4:00,4.58,11.02,4.59,19
7/31/2020 5:00,4.19,10.77,4.69,20
7/31/2020 6:00,9.74,12.07,5.49,23
7/31/2020 7:00,14.04,14.11,5.92,25
7/31/2020 8:00,22.83,16.78,6.59,27
7/31/2020 9:00,28.41,18.31,7.44,31
7/31/2020 10:00,31.23,19.63,8.14,34
7/31/2020 11:00,17.56,19.3,8.35,35
7/31/2020 12:00,5.68,11.31,4.87,20
7/31/2020 13:00,12.63,10.04,4.67,19
7/31/2020 14:00,9.89,3.87,1.58,7
7/31/2020 15:00,9.15,5.33,1.31,5
7/31/2020 16:00,7,6.69,2.57,11
7/31/2020 17:00,5.94,6.55,2.56,11
7/31/2020 18:00,6.16,3.84,2.24,9
7/31/2020 19:00,6.19,5.07,2.82,12
7/31/2020 20:00,4.23,5.97,3.19,13
7/31/2020 21:00,12.8,6.1,3.6,15
7/31/2020 22:00,9.67,5.8,3.1,13
7/31/2020 23:00,4.98,3.96,2.54,11
8/1/2020 0:00,7.86,7.93,4.7,20
8/1/2020 1:00,5.17,5.6,3.44,14
8/1/2020 2:00,4.66,6.04,3.76,16
8/1/2020 3:00,0.82,4.01,1.8,8
8/1/2020 4:00,4.78,4.14,1.85,8
8/1/2020 5:00,4.86,6.29,2.64,11
8/1/2020 6:00,1.64,7.21,2.91,12
8/1/2020 7:00,9.98,9.33,3.89,16
8/1/2020 8:00,10.84,10.97,4.79,20
8/1/2020 9:00,5.94,10.02,4.77,20
8/1/2020 10:00,4.08,11.55,5.24,22
8/1/2020 11:00,1.89,10.79,5.54,23
8/1/2020 12:00,3.25,7.95,4,17
8/1/2020 13:00,2.44,6.59,3.35,14
8/1/2020 14:00,2.5,7.34,3.49,15
8/1/2020 15:00,2.79,6.24,2.79,12
8/1/2020 16:00,2.63,4.95,2.33,10
8/1/2020 17:00,3.66,4.84,2.52,10
8/1/2020 18:00,3.61,4.92,2.68,11
8/1/2020 19:00,5.81,4.84,2.66,11
8/1/2020 20:00,5.87,3.62,1.98,8
8/1/2020 21:00,5.32,4.19,2.64,11
8/1/2020 22:00,5.51,4.08,2.34,10
8/1/2020 23:00,4.55,3.8,2.4,10
8/2/2020 0:00,4.31,4.14,2.49,10
8/2/2020 1:00,1.18,2.37,1.41,6
8/2/2020 2:00,0.57,2.48,1.15,5
8/2/2020 3:00,0.61,2.77,1.24,5
8/2/2020 4:00,1.43,3.75,1.6,7
8/2/2020 5:00,12.28,4.19,1.85,8
8/2/2020 6:00,1.13,5.06,2.07,9
8/2/2020 7:00,1.21,4.57,1.91,8
8/2/2020 8:00,4.09,4.05,1.88,8
8/2/2020 9:00,0.94,4.62,2.32,10
8/2/2020 10:00,0.84,4.8,2.48,10
8/2/2020 11:00,1.22,5.66,3.04,13
8/2/2020 12:00,0.91,4.4,2.34,10
8/2/2020 13:00,1.39,4.08,1.99,8
8/2/2020 14:00,1.04,5.26,1.92,8
8/2/2020 15:00,1.51,6.02,2.09,9
8/2/2020 16:00,1.79,4.08,1.7,7
8/2/2020 17:00,2.24,3.45,1.54,6
8/2/2020 18:00,2.47,2.89,1.64,7
8/2/2020 19:00,3.67,3.01,1.79,7
8/2/2020 20:00,7.63,3.48,2.13,9
8/2/2020 21:00,6.54,4.45,2.57,11
8/2/2020 22:00,10.18,3.63,2.32,10
8/2/2020 23:00,12.05,4.36,3.04,13
8/3/2020 0:00,10.1,7.66,4.63,19
8/3/2020 1:00,11.24,6.17,3.2,13
8/3/2020 2:00,6.62,11.78,8.42,35
8/3/2020 3:00,5.87,8.26,5.25,22
8/3/2020 4:00,3.69,6.73,3.39,14
8/3/2020 5:00,2.88,7.19,4,17
8/3/2020 6:00,2.99,5.23,3.18,13
8/3/2020 7:00,7.02,4.56,2.59,11
8/3/2020 8:00,2.2,4.79,2.97,12
8/3/2020 9:00,1.83,4.02,2.36,10
8/3/2020 10:00,1.9,4.75,2.57,11
8/3/2020 11:00,1.48,3.81,2.14,9
8/3/2020 12:00,1.8,3.7,2.06,9
8/3/2020 13:00,2.67,4.08,2.02,8
8/3/2020 14:00,1.32,3.55,1.94,8
8/3/2020 15:00,2.19,5.12,3.1,13
8/3/2020 16:00,2.49,4.56,3.2,13
8/3/2020 17:00,1.58,2.7,1.53,6
8/3/2020 18:00,2.02,4.16,1.81,8
8/3/2020 19:00,2.12,4.26,2.1,9
8/3/2020 20:00,3.08,4.83,2.51,10
8/3/2020 21:00,9.74,5.78,3.19,13
8/3/2020 22:00,16.7,9.38,6.5,27
8/3/2020 23:00,21,7.95,4.72,20
8/4/2020 0:00,8.85,6.2,3.4,14
8/4/2020 1:00,6.62,6.65,3.87,16
8/4/2020 2:00,5.12,5.1,3.04,13
8/4/2020 3:00,1.72,2.8,1.58,7
8/4/2020 4:00,5.3,3.88,1.95,8
8/4/2020 5:00,2.92,3.4,1.96,8
8/4/2020 6:00,8.01,5.51,1.62,7
8/4/2020 7:00,8.41,4.02,1.31,5
8/4/2020 8:00,7.42,4.88,1.55,6
8/4/2020 9:00,7.38,7.55,1.91,8
8/4/2020 10:00,7.13,9.54,2.04,8
8/4/2020 11:00,5.74,10.16,2.07,9
8/4/2020 12:00,5.71,8.62,2.04,8
8/4/2020 13:00,4.21,10.05,2.28,10
8/4/2020 14:00,3.87,8.95,2.43,10
8/4/2020 15:00,3.2,10.01,2.74,11
8/4/2020 16:00,3.78,12.96,3.46,14
8/4/2020 17:00,3.73,12.32,4.09,17
8/4/2020 18:00,3.91,13.64,4.51,19
8/4/2020 19:00,3.46,15.06,4.95,21
8/4/2020 20:00,4.16,10.05,4.72,20
8/4/2020 21:00,3.54,9.13,4.62,19
8/4/2020 22:00,2.23,7.18,4.09,17
8/4/2020 23:00,1.35,4.58,2.59,11
8/5/2020 0:00,1.2,1.76,0.98,4
8/5/2020 1:00,1.24,1.22,0.54,2
8/5/2020 2:00,2.75,1.11,0.54,2
8/5/2020 3:00,0.66,0.63,0.33,1
8/5/2020 4:00,0.86,1.77,0.66,3
8/5/2020 5:00,1.44,1.88,0.87,4
8/5/2020 6:00,1.88,1.35,0.64,3
8/5/2020 7:00,7.46,2.44,0.6,2
8/5/2020 8:00,7.76,2.36,0.63,3
8/5/2020 9:00,7.19,10.19,1.7,7
8/5/2020 10:00,8.2,10.65,2.2,9
8/5/2020 11:00,7.85,7.65,2.95,12
8/5/2020 12:00,7.93,11.87,4.07,17
8/5/2020 13:00,9.23,9.01,2.29,10
8/5/2020 14:00,5.71,7.77,1.64,7
8/5/2020 15:00,3.39,3.56,1.27,5
8/5/2020 16:00,3.99,3.37,1.38,6
8/5/2020 17:00,5.84,2.35,0.95,4
8/5/2020 18:00,6.46,2.75,1.05,4
8/5/2020 19:00,5.73,2.64,1.29,5
8/5/2020 20:00,4.99,3.41,1.61,7
8/5/2020 21:00,8.04,4.62,2.22,9
8/5/2020 22:00,8.03,5.85,3.17,13
8/5/2020 23:00,7.07,5.61,3.09,13
8/6/2020 0:00,11.07,5.81,3.52,15
8/6/2020 1:00,7.55,8.06,4.79,20
8/6/2020 2:00,12.34,6.91,4.1,17
8/6/2020 3:00,9.83,6.86,4.2,18
8/6/2020 4:00,7.6,7.28,4.44,19
8/6/2020 5:00,7.27,8.7,4.59,19
8/6/2020 6:00,13.13,6.71,4.47,19
8/6/2020 7:00,16.95,8.33,4.62,19
8/6/2020 8:00,12.83,7.7,4.19,17
8/6/2020 9:00,11.85,9.77,4.5,19
8/6/2020 10:00,7.29,7.23,3.61,15
8/6/2020 11:00,5.38,4.97,2.23,9
8/6/2020 12:00,7.34,4.79,1.47,6
8/6/2020 13:00,4.05,3.77,1.23,5
8/6/2020 14:00,4.62,3.49,1.12,5
8/6/2020 15:00,6.23,10.84,2.06,9
8/6/2020 16:00,6.39,11.45,2,8
8/6/2020 17:00,4.41,6.05,1.42,6
8/6/2020 18:00,5.84,10.5,2.23,9
8/6/2020 19:00,6.29,6.13,1.66,7
8/6/2020 20:00,6.19,5.25,1.59,7
8/6/2020 21:00,6.34,7.52,2.09,9
8/6/2020 22:00,6.34,4.24,1.78,7
8/6/2020 23:00,5.27,6.15,2.11,9
8/7/2020 0:00,3.73,13.16,3.2,13
8/7/2020 1:00,3.49,10.91,2.52,10
8/7/2020 2:00,3.53,6.35,1.77,7
8/7/2020 3:00,2.25,2.19,1.15,5
8/7/2020 4:00,2.39,1.67,0.97,4
8/7/2020 5:00,4.31,2.95,1.33,6
8/7/2020 6:00,11.57,3.42,1.69,7
8/7/2020 7:00,18.81,5.32,2.64,11
8/7/2020 8:00,23.86,10.89,3.48,15
8/7/2020 9:00,27.92,14.03,3.63,15
8/7/2020 10:00,27.32,14.26,3.52,15
8/7/2020 11:00,14.43,8.15,2.3,10
8/7/2020 12:00,5.61,8.4,1.61,7
8/7/2020 13:00,5.31,6.75,1.5,6
8/7/2020 14:00,5.61,6.39,1.66,7
8/7/2020 15:00,5.93,10.49,2.51,10
8/7/2020 16:00,6,5.78,2.23,9
8/7/2020 17:00,5.16,4.98,2.59,11
8/7/2020 18:00,7.23,5.09,2.54,11
8/7/2020 19:00,7.4,3.8,2.09,9
8/7/2020 20:00,8.08,4.66,2.1,9
8/7/2020 21:00,10.48,4.45,2.51,10
8/7/2020 22:00,16.87,4.87,3,12
8/7/2020 23:00,7.61,5.35,2.96,12
8/8/2020 0:00,6.4,5.43,3.09,13
8/8/2020 1:00,13.35,6.1,3.9,16
8/8/2020 2:00,15.62,7.97,5.41,23
8/8/2020 3:00,7.61,6.01,3.18,13
8/8/2020 4:00,5.49,4.91,3.27,14
8/8/2020 5:00,7.9,5.1,3.46,14
8/8/2020 6:00,21.6,7.52,5.34,22
8/8/2020 7:00,19.89,9.26,5.94,25
8/8/2020 8:00,19.71,16.82,8.13,34
8/8/2020 9:00,10.85,5.97,3.61,15
8/8/2020 10:00,7.08,5.46,2.74,11
8/8/2020 11:00,4.28,5.42,2.74,11
8/8/2020 12:00,2.63,5.66,2.48,10
8/8/2020 13:00,3.94,5.73,2.79,12
8/8/2020 14:00,5.21,6.58,3.29,14
8/8/2020 15:00,3.79,5.72,3.44,14
8/8/2020 16:00,3.07,4.71,2.87,12
8/8/2020 17:00,2.94,4.31,2.39,10
8/8/2020 18:00,3.77,5.19,2.76,12
8/8/2020 19:00,4.98,4.83,2.8,12
8/8/2020 20:00,5.82,4.16,2.28,10
8/8/2020 21:00,8.93,4.14,2.52,10
8/8/2020 22:00,15.86,5.75,3.81,16
8/8/2020 23:00,26.38,10.55,7.64,32
8/9/2020 0:00,23.52,9.74,6.53,27
8/9/2020 1:00,18.59,8.45,5.83,24
8/9/2020 2:00,25.11,11.54,8.48,35
8/9/2020 3:00,21.61,10.11,7.31,30
8/9/2020 4:00,24.27,12.96,10.52,44
8/9/2020 5:00,18.14,11.53,9.11,38
8/9/2020 6:00,10.29,10.39,7.04,29
8/9/2020 7:00,6.61,10.37,5.91,25
8/9/2020 8:00,7.4,11.08,6.03,25
8/9/2020 9:00,3.16,13.84,7.62,32
8/9/2020 10:00,4.49,16.27,8.62,36
8/9/2020 11:00,4.48,15.09,9.24,39
8/9/2020 12:00,4.38,16.61,10.32,43
8/9/2020 13:00,4.75,14.83,9.9,41
8/9/2020 14:00,4.57,16.01,10.11,42
8/9/2020 15:00,4.01,14.56,9.61,40
8/9/2020 16:00,4.4,15.21,9.41,39
8/9/2020 17:00,4.33,14.64,9.51,40
8/9/2020 18:00,4.9,15.02,9.72,41
8/9/2020 19:00,6.21,15.46,10.06,42
8/9/2020 20:00,5.87,15.52,10.42,43
8/9/2020 21:00,9.21,15.78,10.88,45
8/9/2020 22:00,13.39,13.26,9.45,39
8/9/2020 23:00,15.69,14.62,10.42,43
8/10/2020 0:00,18.33,14.8,10.58,44
8/10/2020 1:00,13.5,15.08,10.99,46
8/10/2020 2:00,10.09,14.21,9.86,41
8/10/2020 3:00,18.14,12.57,8.57,36
8/10/2020 4:00,16.58,13.83,9.03,38
8/10/2020 5:00,10.16,14.75,10.27,43
8/10/2020 6:00,14.84,15.32,9.98,42
8/10/2020 7:00,20.61,22.34,13.01,53
8/10/2020 8:00,26.7,37.89,22.44,73
8/10/2020 9:00,27.27,48.64,26.55,81
8/10/2020 10:00,12.24,24.31,14.04,55
8/10/2020 11:00,11.15,21.45,12.43,52
8/10/2020 12:00,9.86,18.58,11.03,46
8/10/2020 13:00,12.86,19.48,10.33,43
8/10/2020 14:00,26.56,21.02,11.21,47
8/10/2020 15:00,19.75,18.33,10.61,44
8/10/2020 16:00,19.62,14.99,9.72,41
8/10/2020 17:00,23.7,13.16,9.58,40
8/10/2020 18:00,17.27,12.76,8.79,37
8/10/2020 19:00,10.01,11.94,7.72,32
8/10/2020 20:00,11.97,11.57,7.51,31
8/10/2020 21:00,19,13.69,8.65,36
8/10/2020 22:00,13.48,14.56,10.13,42
8/10/2020 23:00,33.63,19.11,13.72,55
8/11/2020 0:00,37.69,18.52,13.36,54
8/11/2020 1:00,32.81,23.48,16.26,60
8/11/2020 2:00,28.48,20.82,13.48,54
8/11/2020 3:00,21.76,17.66,11.89,50
8/11/2020 4:00,21.9,17.67,11.95,50
8/11/2020 5:00,18.74,18.36,13.54,54
8/11/2020 6:00,19.11,10.62,8.53,36
8/11/2020 7:00,19.41,11.72,9,38
8/11/2020 8:00,20.62,12.91,9.55,40
8/11/2020 9:00,27.6,18.94,11.63,48
8/11/2020 10:00,22.36,21.06,13.43,54
8/11/2020 11:00,23.45,17.95,11.52,48
8/11/2020 12:00,17.49,12.39,8.48,35
8/11/2020 13:00,15.39,13.68,10.34,43
8/11/2020 14:00,18.44,13.99,10.2,42
8/11/2020 15:00,17.59,13.4,9.47,39
8/11/2020 16:00,16.33,14.56,10.11,42
8/11/2020 17:00,17.19,20.12,13.79,55
8/11/2020 18:00,27.23,21.38,15.11,58
8/11/2020 19:00,25.41,19.18,13.6,54
8/11/2020 20:00,26.61,19.09,13.85,55
8/11/2020 21:00,16.24,19.9,14.69,57
8/11/2020 22:00,15.45,21.34,16.67,61
8/11/2020 23:00,14.14,23.78,19.33,66
8/12/2020 0:00,18.28,28.03,23.8,76
8/12/2020 1:00,12.16,26.29,22.17,72
8/12/2020 2:00,9.47,26.1,21.63,71
8/12/2020 3:00,8.87,28.47,24.23,77
8/12/2020 4:00,18.17,30.89,26.31,81
8/12/2020 5:00,11.87,31.64,26.68,82
8/12/2020 6:00,9.43,27.77,22.41,73
8/12/2020 7:00,19.57,24.94,19.54,67
8/12/2020 8:00,30.24,25.81,19.37,66
8/12/2020 9:00,27.8,32.71,21.01,70
8/12/2020 10:00,21.39,33.29,20.49,69
8/12/2020 11:00,29.55,26.21,19.15,66
8/12/2020 12:00,16.09,22.8,15.69,59
8/12/2020 13:00,12.09,19.41,13.35,54
8/12/2020 14:00,11.76,22.24,14.82,57
8/12/2020 15:00,11.64,23.91,16.42,60
8/12/2020 16:00,13.06,25.39,16.86,61
8/12/2020 17:00,14.5,26.73,17.65,63
8/12/2020 18:00,13.42,25.99,17.3,62
8/12/2020 19:00,15.15,22.61,15.99,59
8/12/2020 20:00,17.09,23.24,15.77,59
8/12/2020 21:00,22.54,22.35,16.11,60
8/12/2020 22:00,26.76,24.24,17.4,62
8/12/2020 23:00,16.85,24.73,19.11,66
8/13/2020 0:00,13.05,21.75,16.99,61
8/13/2020 1:00,9.13,22.07,16.62,61
8/13/2020 2:00,8.04,20.7,15.82,59
8/13/2020 3:00,7.42,19.46,14.69,57
8/13/2020 4:00,7.15,17.59,13.65,54
8/13/2020 5:00,6.71,19.25,15.87,59
8/13/2020 6:00,10.02,20.17,16.25,60
8/13/2020 7:00,15.79,19.47,14.74,57
8/13/2020 8:00,16.36,18.74,13.22,54
8/13/2020 9:00,17.23,18.87,12.2,51
8/13/2020 10:00,15.98,18.82,11.57,48
8/13/2020 11:00,15.97,18.9,11.66,49
8/13/2020 12:00,13.44,19.1,12.73,53
8/13/2020 13:00,13.2,19.47,12.73,53
8/13/2020 14:00,14.7,18.82,11.93,50
8/13/2020 15:00,11.63,18.95,11.84,49
8/13/2020 16:00,13.77,19.62,11.82,49
8/13/2020 17:00,13.32,19.2,11.33,47
8/13/2020 18:00,13.53,19.7,11.74,49
8/13/2020 19:00,14.63,19.03,11.69,49
8/13/2020 20:00,13.6,17.24,10.98,46
8/13/2020 21:00,10.36,14.96,9.89,41
8/13/2020 22:00,11.36,14.58,10.41,43
8/13/2020 23:00,9.68,14.61,10.27,43
8/14/2020 0:00,8.12,16.06,10.64,44
8/14/2020 1:00,6.22,17.07,11.27,47
8/14/2020 2:00,5.43,17.27,12.33,52
8/14/2020 3:00,6.86,19.21,13.62,54
8/14/2020 4:00,5.49,18.59,14.38,56
8/14/2020 5:00,3.66,19.32,14.89,57
8/14/2020 6:00,4.88,19.65,14.78,57
8/14/2020 7:00,8.66,18.64,13.91,55
8/14/2020 8:00,13.61,16.39,10.31,43
8/14/2020 9:00,16.37,15.98,9.41,39
8/14/2020 10:00,15.38,17.33,9.61,40
8/14/2020 11:00,10.81,14.74,8.25,34
8/14/2020 12:00,12.42,20.36,10.58,44
8/14/2020 13:00,11.95,25.13,12.27,52
8/14/2020 14:00,7.99,18.29,11.22,47
8/14/2020 15:00,4.39,16.8,10.71,45
8/14/2020 16:00,6.11,15.58,10.69,45
8/14/2020 17:00,10.07,15.28,10.74,45
8/14/2020 18:00,7.3,17.09,10.29,43
8/14/2020 19:00,9.15,16.86,10.27,43
8/14/2020 20:00,11.93,14.53,9.26,39
8/14/2020 21:00,11.52,13.92,9.32,39
8/14/2020 22:00,22.79,12.66,8.96,37
8/14/2020 23:00,14.53,9.8,7.13,30
8/15/2020 0:00,13.59,9.96,7.11,30
8/15/2020 1:00,12.68,11.88,9.55,40
8/15/2020 2:00,19.11,12.41,9.83,41
8/15/2020 3:00,10.88,11.76,9.27,39
8/15/2020 4:00,6.62,14.78,11.57,48
8/15/2020 5:00,6.46,15.95,12.65,52
8/15/2020 6:00,6.16,17.89,13.27,54
8/15/2020 7:00,7.22,31.32,17.45,62
8/15/2020 8:00,10.58,34.88,21.88,72
8/15/2020 9:00,9.21,26.79,21.23,70
8/15/2020 10:00,10.15,24.49,19.53,67
8/15/2020 11:00,9.79,24.58,18.66,65
8/15/2020 12:00,8.44,22.15,15.96,59
8/15/2020 13:00,6.63,22.4,14.45,56
8/15/2020 14:00,5.05,21.8,15.1,57
8/15/2020 15:00,4.74,22.95,16.55,61
